# --right
820	30050	100	30051	100

# TOAD
# --left 
821	30052	100	30053	100
# --left jump
822	30054	100
# --right
823	30055	100	30056	100
# --right jump
824	30057	100

# BIRD
# --stand left
825	30058	100
# --fly left
826	30059	100	30060	100	30061	100
# --stand right
827	30062	100
# --fly right
828	30063	100	30064	100	30065	100

# SKELETON
# --left
829	30066	100	30067	100
# --right
830	30068	100	30069	100
# --throw
831	30070	100	30071	100	30072	100

# BOSS
# --stand
832	30073	100
# --fly
833	30074	100	30075	100
# --dead
834	30076	100	30077	100	30078	100
# --globular
835	30079	100	30080	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# ==== SIMON ====
1	400	401	500	501	600	601	600	601	700	701	599	702	703	704	705	710	711	712	713	714	715	716	717	718	719	720	721	706	707
# ==== WHIP ====
49	750	751	752	753	754	755	756	757	758	759
# ==== EFFECT ====
46	898	899
# ==== TORCH ====
2	801	802	804	810	807	808	809	800
# ==== WEAPON ====
48	802	803	805	806	837	838
# ==== ITEM ====
#47	801	802	804	810	807	808	809
# ==== CANDLE ====
45	801	802	804	810	807	808	809	836
# ==== FLY BRICKS ====
44	813
# ==== ENEMIES ====
# ARMY
39	801	802	804	810	807	808	809	811	812
# ZOMBIE
38	801	802	804	810	807	808	809	814	815
# BAT
37	801	802	804	810	807	808	809	816	817	818
# FLEA
36	801	802	804	810	807	808	809	819	820
# TOAD
35	801	802	804	810	807	808	809	821	822	823	824
# BIRD
34	801	802	804	810	807	808	809	825	826	827	828
# SKELETON
33	801	802	804	810	807	808	809	829	830	831
# BOSS
32	832	833	834	835

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Simon , 99 = Bricks, 1 = bottom stair, 2 = top stair, 3 = fly brick, 4 = torch, 6 = candle, 50 = portal
# type: 10 = army, 11 = zombie, 12 = bat, 13 = flea, 14 = toad, 15 = bird, 16 = skeleton, 17 = boss
# ==== SIMON ====
#id type	x	y	ani_set_id
0	0	15	60	1

# ==== Bottom Stair ====
#id type	x	y	ani_set_id	direction
1	1	150	70	0	-1
2	1	373	133	0	-1
3	1	673	100	0	1

# ==== Top Stair ====
#id type	x	y	ani_set_id	direction
4	2	92	36	0	1
5	2	286	70	0	1
6	2	727	69	0	-1

# not load for this scene (last scene)
# ==== SCENE PORTAL ====
# type	l	t	ani_set_id	r	b	scene_id
#50	0	53	0	18	102	6

# ==== BRICKS ====
#id type	l	t	ani_set_id	r	b
7	99	0	197	0	768	212
8	99	0	100	0	110	116
9	99	130	134	0	300	148
10	99	672	164	0	702	180
11	99	723	133	0	768	148
12	99	762	0	0	768	212

# ==== CANDLE ====
#id type	x	y	ani_set_id	item
13	6	96	68	45	5
14	6	153	104	45	5
15	6	220	75	45	5
16	6	26	135	45	5
17	6	283	166	45	5
18	6	352	135	45	5
19	6	410	166	45	5
20	6	476	166	45	5
21	6	540	135	45	5
22	6	603	166	45	5
23	6	667	135	45	5
24	6	730	135	45	5

# ==== ENEMIES ====
#id type	x	y	ani_set_id	item
# ZOMBIE
25	11	224	100	38	5
26	11	224	164	38	5
27	11	250	164	38	5
28	11	300	100	38	5
29	11	331	164	38	5
30	11	321	164	38	5
# BOSS
31	17	590	43	32

[MAP]
# WIDTH HEIGHT	NAME
768	192	4

# TILE MAP
0	0	1	2	0	1	3	0	1	4	5	6	0	7	1	6	0	7	1	6	0	8	3	9
0	2	12	0	0	12	10	0	12	11	2	0	1	7	12	6	1	7	12	6	1	4	10	9
23	14	14	15	16	12	10	0	12	17	0	0	12	0	12	0	12	0	12	3	12	17	10	18
4	0	12	5	20	14	23	14	14	15	16	0	12	0	12	0	12	0	12	2	12	26	28	19
17	0	12	0	3	12	2	12	2	5	25	16	12	0	12	0	12	0	12	0	12	27	21	9
23	23	24	23	23	24	23	24	23	23	23	20	24	23	24	23	24	23	24	23	24	23	23	22

[GRID]
#X	Y	object_id...
0	0	1	4	8	13	14
0	1	7	9	16
1	0	5	15	25	28
1	1	7	9	17	26	27
#2	0	
2	1	2	7	18	19	20	29	30
3	0	31
3	1	7	21	22
4	0	3	6	12
4	1	7	10	11	23	24
