# ZOMBIE
38	801	802	804	810	807	808	809	814	815
# BAT
37	801	802	804	810	807	808	809	816	817	818
# FLEA
36	801	802	804	810	807	808	809	819	820
# TOAD
35	801	802	804	810	807	808	809	821	822	823	824
# BIRD
34	801	802	804	810	807	808	809	825	826	827	828
# SKELETON
33	801	802	804	810	807	808	809	829	830	831
# BOSS
32	832	833	834	835

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Simon , 99 = Bricks, 1 = bottom stair, 2 = top stair, 3 = fly brick, 4 = torch, 6 = candle, 50 = portal
# type: 10 = army, 11 = zombie, 12 = bat, 13 = flea, 14 = toad, 15 = bird, 16 = skeleton, 17 = boss
# ==== SIMON ====
#id type	x	y	ani_set_id
0	0	460	90	1

# ==== SCENE PORTAL ====
#id type	l	t	ani_set_id	r	b	scene_id
1	50	0	53	0	18	102	4

# ==== BRICKS ====
#id type	l	t	ani_set_id	r	b
2	99	481	20	0	512	212
3	99	450	133	0	478	147
4	99	352	101	0	445	114
5	99	352	116	0	385	180
6	99	321	164	0	352	180
7	99	288	132	0	320	148
8	99	192	100	0	288	115
9	99	95	100	0	160	200
10	99	64	134	0	95	148
11	99	0	102	0	32	116

# ==== CANDLE ====
#id type	x	y	ani_set_id	item
12	6	460	40	45	5
13	6	393	40	45	5
14	6	333	40	45	5
15	6	268	40	45	5
16	6	203	40	45	5
17	6	139	40	45	5
18	6	76	40	45	5

# ==== FLY BRICKS ====
19	3	38	102	44

# ==== ENEMIES ====
#id type	x	y	ani_set_id	item
# ARMY
20	10	321	135	39	5
21	10	130	70	39	5
# BAT
22	12	298	45	37	5

[MAP]
# WIDTH HEIGHT	NAME
512	192	2

# TILE MAP
0	1	2	3	4	2	1	4	3	4	1	3	4	4	1	5 
6	2	4	3	8	1	4	4	3	1	4	3	8	1	4	5 
7	4	1	9	10	4	11	11	9	2	4	9	10	11	4	5
0	4	10	3	5	4	4	5	0	11	8	5	2	8	12	5 
0	1	2	3	5	4	1	5	0	4	10	5	4	13	3	5 
0	8	4	3	5	4	4	5	0	4	4	4	13	4	3	5

[GRID]
#X	Y	object_id...
0	0	1	9	11	17	18	19	21
0	1	10
1	0	8	15	16	22
1	1	7
2	0	4	5	12	13	14
2	1	3	6	20
3	0	2
#3	1
